"","id_student","code_module","code_presentation","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","week1","week2","week3","week4","week5","week6","week7","week8","week9","week10","week11","week12","week13","week14","week15","week16","week17","week18","week19","week20","week21","week22","week23","week24","week25","week26","week27","week28","week29","week30","week31","week32","week33","week34","week35","week36","week37","week38","week39","assess_CMA","assess_TMA"
"3100","595892","BBB","2014J","Female","East Anglian Region","A Level or Equivalent","60-70%","35-55",0,"60","N","Pass",0,0,3,7,2,0,0,39,0,0,0,0,12,1,14,12,3,0,0,0,20,45,0,0,0,177,0,0,32,0,0,0,47,75,0,0,0,0,0,NA,59
"3101","595925","BBB","2013J","Female","South West Region","A Level or Equivalent","80-90%","35-55",0,"60","N","Pass",37,34,19,24,65,16,17,36,4,0,20,0,15,25,3,8,28,22,15,0,23,37,0,0,11,0,15,32,0,0,10,55,0,13,3,3,0,1,0,88,73
"3102","596016","BBB","2013J","Male","Yorkshire Region","Lower Than A Level","10-20%","0-35",0,"60","N","Fail",1,34,70,0,1,0,63,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,48
"3103","596017","BBB","2013J","Female","Wales","A Level or Equivalent","20-30%","35-55",0,"120","N","Pass",124,40,27,0,103,34,44,47,11,22,17,11,1,6,25,61,17,0,19,15,1,53,30,6,18,13,50,45,16,15,13,47,3,0,0,1,0,0,0,92,72.8333333333333
"3104","596041","BBB","2013J","Female","West Midlands Region","A Level or Equivalent","10-20%","0-35",0,"120","N","Withdrawn",4,0,0,0,0,13,0,0,0,1,0,0,29,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.6666666666667,78.75
"3105","596072","BBB","2014J","Female","West Midlands Region","A Level or Equivalent","0-10%","0-35",0,"60","N","Withdrawn",0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,100
"3106","596100","BBB","2013J","Female","West Midlands Region","Lower Than A Level","0-10%","0-35",0,"60","N","Withdrawn",0,0,0,0,10,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,74
"3107","596107","BBB","2013J","Female","Wales","Lower Than A Level","20-30%","0-35",0,"60","N","Pass",0,0,0,0,34,0,32,0,0,0,0,0,0,0,0,0,0,0,13,0,18,19,4,2,0,22,0,0,0,1,0,0,0,44,64,0,0,11,0,95,64.4
"3108","596108","BBB","2013J","Male","Wales","Lower Than A Level","30-40%","35-55",0,"60","N","Pass",0,0,30,26,5,20,14,19,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,7,34,0,0,13,27,14,0,2,40,30,0,4,0,0,70,72.4
"3109","596114","BBB","2013J","Female","Wales","HE Qualification","40-50%","35-55",0,"60","N","Pass",40,244,39,33,215,166,140,22,28,65,53,19,48,167,25,31,48,18,136,25,2,12,25,134,1,74,22,264,91,92,51,57,69,113,203,9,0,4,3,80,78.3333333333333
"3110","596128","BBB","2014J","Female","East Anglian Region","Lower Than A Level","50-60%","35-55",0,"60","N","Fail",120,158,11,7,65,6,16,53,13,11,0,1,4,58,75,46,2,30,80,134,2,54,1,3,83,72,2,46,0,0,0,4,0,0,0,0,0,0,0,NA,64
"3111","596144","BBB","2013J","Female","East Anglian Region","A Level or Equivalent","40-50%","0-35",0,"90","N","Pass",25,25,1,1,31,10,2,0,0,2,33,0,2,12,2,3,1,20,3,1,3,21,9,27,5,0,1,6,0,32,0,0,0,0,2,0,0,0,0,84,72
"3112","596151","BBB","2014J","Female","West Midlands Region","A Level or Equivalent","70-80%","35-55",0,"60","N","Fail",19,0,77,2,0,7,3,0,0,12,3,0,4,0,0,8,0,0,1,0,4,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,25
"3113","596171","BBB","2014B","Male","North Region","HE Qualification","80-90%","0-35",0,"70","N","Distinction",29,36,8,1,40,19,1,11,14,0,14,3,0,2,6,27,1,0,17,6,3,54,3,22,2,31,10,5,24,32,0,57,4,0,0,0,0,0,0,96,90.3333333333333
"3114","596242","BBB","2013J","Female","Wales","A Level or Equivalent","40-50%","35-55",0,"60","N","Pass",0,51,4,21,5,0,26,41,4,4,0,0,5,24,5,0,0,8,26,0,0,0,17,46,0,0,1,0,0,60,0,0,0,5,27,0,0,0,0,52,63
"3115","596275","BBB","2013J","Female","Wales","A Level or Equivalent","20-30%","0-35",0,"60","N","Withdrawn",35,15,0,4,0,0,0,27,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,67
"3116","596305","BBB","2013J","Female","East Anglian Region","Lower Than A Level","50-60%","35-55",0,"60","N","Distinction",62,10,52,16,19,36,45,31,10,3,0,2,22,11,16,5,22,32,12,4,1,0,0,112,1,8,0,0,1,39,59,37,0,0,26,5,10,0,7,100,91
"3117","596360","BBB","2013J","Male","London Region","HE Qualification","20-30%","0-35",0,"60","N","Fail",5,8,10,18,59,55,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25
"3118","596372","BBB","2013J","Female","Wales","HE Qualification","70-80%","35-55",0,"60","N","Pass",45,19,33,14,29,30,0,4,35,10,0,0,66,23,18,34,24,40,13,1,0,19,61,31,0,36,21,14,58,19,8,21,0,38,41,3,0,0,0,96,86.5
"3119","596390","BBB","2013J","Female","Yorkshire Region","A Level or Equivalent","10-20%","0-35",0,"60","N","Pass",0,0,1,4,3,3,1,24,0,0,0,0,0,23,2,0,0,0,21,0,0,1,0,29,0,0,0,0,0,29,0,0,1,0,1,0,0,0,0,88,61.8333333333333
"3120","596417","BBB","2013J","Female","West Midlands Region","A Level or Equivalent","0-10%","35-55",0,"60","N","Pass",149,73,4,86,19,13,2,68,20,10,0,0,25,0,0,1,0,2,29,0,33,42,11,30,0,8,1,71,0,0,16,15,0,1,0,14,0,0,13,64,67.6666666666667
"3121","596451","BBB","2013J","Female","East Anglian Region","A Level or Equivalent","90-100%","35-55",0,"60","Y","Pass",180,66,44,161,141,76,346,518,453,98,0,19,4,55,41,20,39,65,75,87,112,49,175,205,115,118,52,0,21,66,156,76,20,17,54,8,18,17,1,96,90.4
"3122","596496","BBB","2014J","Female","West Midlands Region","HE Qualification","70-80%","0-35",0,"180","N","Withdrawn",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,100
"3123","596513","BBB","2014J","Female","Yorkshire Region","Lower Than A Level","0-10%","0-35",0,"60","N","Pass",32,39,4,22,19,61,18,54,22,46,7,8,5,23,128,62,91,8,11,32,47,230,36,16,37,16,24,30,118,78,18,23,0,32,17,0,1,0,0,NA,58
"3124","596533","BBB","2014B","Female","Yorkshire Region","A Level or Equivalent","20-30%","0-35",0,"180","N","Pass",49,56,17,30,26,46,27,37,17,13,26,42,0,0,3,9,49,9,4,6,3,58,32,3,8,15,6,14,5,0,14,136,10,0,0,0,0,0,0,88,71.8
"3125","596535","BBB","2013J","Female","West Midlands Region","HE Qualification","70-80%","0-35",0,"60","N","Pass",102,6,19,5,11,29,1,54,19,0,10,2,26,17,6,2,0,11,18,0,9,13,0,40,0,0,20,0,0,68,0,1,2,21,3,0,0,0,0,100,78.5
"3126","596596","BBB","2013J","Female","Scotland","HE Qualification","80-90%","0-35",0,"60","N","Fail",38,91,32,22,8,67,14,11,15,0,11,0,38,48,37,2,0,23,3,4,0,0,0,51,0,0,0,0,0,27,0,65,8,27,18,0,0,0,0,96,73.1666666666667
"3127","596677","BBB","2013J","Female","West Midlands Region","A Level or Equivalent","30-40%","0-35",0,"60","N","Fail",0,0,1,2,5,23,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70
"3128","596728","BBB","2014J","Female","Wales","A Level or Equivalent","10-20%","0-35",0,"60","N","Pass",26,22,22,14,29,4,0,15,0,0,0,4,0,38,0,156,0,0,0,0,0,0,101,0,0,0,0,0,29,0,0,0,0,211,0,0,0,0,0,NA,85
"3129","596847","BBB","2013J","Female","East Anglian Region","A Level or Equivalent","40-50%","35-55",0,"120","N","Distinction",19,0,0,0,0,0,0,37,0,0,20,0,0,0,1,21,0,0,3,0,20,0,0,18,2,0,0,22,0,3,0,0,0,0,0,0,0,0,0,100,78.8333333333333
"3130","596849","BBB","2013J","Female","Scotland","HE Qualification","50-60%","0-35",0,"60","N","Fail",0,15,1,13,4,0,20,0,0,0,0,0,0,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,82
"3131","596892","BBB","2013J","Female","East Anglian Region","Lower Than A Level","10-20%","35-55",0,"120","N","Fail",8,13,1,6,17,2,0,8,8,0,17,0,2,2,8,13,1,3,4,5,18,2,1,1,1,0,0,1,15,5,1,0,1,0,0,0,0,0,0,68,34.3333333333333
"3132","596897","BBB","2013J","Female","Wales","HE Qualification","50-60%","0-35",0,"60","N","Pass",18,20,29,0,2,0,20,22,0,0,0,0,0,26,0,28,0,0,0,0,0,0,0,29,23,3,0,0,0,12,0,0,0,0,0,0,0,0,0,100,79.6666666666667
"3133","596961","BBB","2013J","Female","East Midlands Region","Lower Than A Level","10-20%","35-55",0,"60","N","Fail",8,14,61,102,110,74,39,19,59,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,78
"3134","596964","BBB","2013J","Female","North Western Region","A Level or Equivalent","10-20%","0-35",0,"60","Y","Pass",17,5,80,22,28,53,44,6,0,7,12,0,28,19,0,8,6,0,24,0,13,6,44,6,0,13,0,8,25,52,15,0,12,31,1,0,0,0,0,100,69.8333333333333
"3135","597033","BBB","2013J","Male","East Midlands Region","Lower Than A Level","20-30%","35-55",0,"120","N","Fail",0,2,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,65
"3136","597050","BBB","2013J","Male","East Midlands Region","Lower Than A Level","90-100%","0-35",0,"60","N","Distinction",206,30,93,126,61,115,73,29,22,42,22,0,0,65,0,45,7,7,65,0,15,6,10,74,0,4,4,0,55,24,8,5,0,1,0,0,0,0,0,100,82.5
"3137","597078","BBB","2013J","Male","North Western Region","A Level or Equivalent","10-20%","35-55",0,"60","N","Fail",14,9,19,14,3,8,19,30,3,0,0,0,35,1,3,4,6,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.3333333333333,69
"3138","597102","BBB","2013J","Female","West Midlands Region","A Level or Equivalent","30-40%","0-35",0,"60","N","Distinction",43,10,60,12,35,1,9,16,28,21,0,28,0,4,13,18,10,0,31,1,1,3,15,28,0,0,0,0,36,0,0,0,15,0,3,0,0,0,0,100,84.6666666666667
"3139","59725","BBB","2014B","Female","Wales","HE Qualification","40-50%","35-55",0,"120","N","Distinction",95,25,15,29,13,1,0,2,11,0,4,27,2,82,127,158,6,20,11,15,33,0,0,6,0,0,38,0,0,34,13,1,2,0,0,0,0,0,0,80,84.8333333333333
"3140","597255","BBB","2013J","Female","East Midlands Region","A Level or Equivalent","20-30%","0-35",0,"60","Y","Withdrawn",111,32,14,1,37,14,92,0,12,0,0,0,0,88,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,67.3333333333333
"3141","597286","BBB","2013J","Female","Wales","A Level or Equivalent","0-10%","0-35",0,"60","N","Distinction",0,37,28,12,0,0,57,0,22,0,12,0,0,30,0,6,0,0,32,0,0,3,24,14,0,0,0,2,28,29,0,0,0,0,7,0,0,0,0,96,72.5
"3142","597301","BBB","2013J","Female","South West Region","Lower Than A Level","80-90%","0-35",0,"120","N","Pass",49,64,10,20,12,78,12,22,10,20,35,1,4,3,17,15,52,9,17,10,10,9,34,46,28,1,21,20,1,8,0,0,0,1,0,0,0,0,0,92,76.6666666666667
"3143","597316","BBB","2014B","Female","North Western Region","Lower Than A Level","40-50%","0-35",0,"120","Y","Pass",105,162,124,74,35,146,30,1,0,12,68,126,15,17,45,45,96,5,2,3,1,0,92,0,0,20,28,70,30,51,15,93,11,1,0,0,0,0,0,100,69.6666666666667
"3144","597451","BBB","2013J","Female","South East Region","A Level or Equivalent","40-50%","0-35",0,"120","Y","Withdrawn",12,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,81
"3145","597532","BBB","2013J","Female","South West Region","Lower Than A Level","60-70%","0-35",0,"120","N","Withdrawn",18,0,53,4,35,23,43,6,11,1,0,0,0,49,1,0,0,8,39,0,0,0,0,22,11,28,7,13,0,17,0,0,0,0,0,0,0,0,0,76,72.75
"3146","597539","BBB","2014J","Female","West Midlands Region","Lower Than A Level","40-50%","0-35",0,"60","N","Fail",27,20,26,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,100
"3147","597582","BBB","2013J","Female","South West Region","Lower Than A Level","40-50%","35-55",0,"60","N","Fail",30,0,15,0,0,1,14,0,0,0,0,0,17,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,60.6666666666667
"3148","597689","BBB","2013J","Female","West Midlands Region","Lower Than A Level","80-90%","0-35",0,"60","Y","Fail",19,62,12,7,12,30,13,13,2,2,0,0,2,25,20,4,7,10,30,2,4,3,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,90,73
"3149","597730","BBB","2014B","Female","East Midlands Region","A Level or Equivalent","10-20%","0-35",0,"180","N","Fail",0,0,2,17,94,8,32,2,0,0,11,64,4,4,0,2,9,19,2,0,14,18,0,0,1,0,26,35,32,4,9,50,0,0,0,0,0,0,0,80,67
"3150","597742","BBB","2013J","Female","West Midlands Region","Lower Than A Level","50-60%","0-35",0,"60","N","Pass",51,0,30,0,0,0,0,41,0,0,0,0,0,14,0,0,0,0,80,0,25,0,0,102,9,11,51,0,3,17,0,37,0,0,41,23,0,0,0,96,57.8333333333333
"3151","597790","BBB","2013J","Female","Yorkshire Region","HE Qualification","50-60%","35-55",0,"120","N","Pass",116,77,86,27,35,213,39,62,67,7,35,0,28,70,39,54,9,20,94,12,13,18,84,80,36,17,1,3,38,4,81,69,1,64,69,1,13,0,0,100,76.1666666666667
"3152","597853","BBB","2014J","Female","Scotland","A Level or Equivalent","20-30%","0-35",0,"60","N","Withdrawn",43,0,17,4,20,0,34,0,31,0,2,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,86.5
"3153","597866","BBB","2013J","Female","North Region","Lower Than A Level","10-20%","0-35",0,"120","N","Fail",79,46,36,0,9,18,45,17,8,0,0,0,7,19,0,0,8,11,21,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86.6666666666667,54.25
"3154","597878","BBB","2013J","Female","Scotland","A Level or Equivalent","90-100%","0-35",0,"60","N","Pass",0,51,52,36,27,23,21,70,27,19,15,0,22,78,15,4,21,12,98,0,9,25,36,61,12,1,0,0,1,53,9,27,17,13,2,0,0,0,0,92,74.3333333333333
"3155","597882","BBB","2014B","Female","East Midlands Region","A Level or Equivalent","30-40%","35-55",0,"150","N","Pass",212,65,72,57,199,31,30,90,93,4,54,165,116,38,93,0,103,10,43,29,60,21,41,63,0,11,116,91,21,0,27,29,31,0,0,0,0,0,0,84,71.8
"3156","597886","BBB","2013J","Female","South Region","Lower Than A Level","90-100%","0-35",0,"120","N","Distinction",35,88,167,47,66,18,207,47,8,10,9,0,39,194,33,37,26,20,116,23,33,6,5,151,20,59,17,2,9,153,16,11,1,3,188,10,7,2,8,88,83.3333333333333
"3157","597894","BBB","2013J","Female","London Region","A Level or Equivalent","10-20%","0-35",0,"120","N","Pass",75,46,42,19,129,94,217,111,19,11,21,132,119,78,163,117,51,76,86,85,81,48,116,189,148,65,112,112,102,28,9,1,1,7,70,45,19,3,0,92,77.8333333333333
"3158","598000","BBB","2013J","Female","North Western Region","A Level or Equivalent","80-90%","0-35",0,"60","N","Pass",29,30,24,0,26,40,81,31,11,18,0,0,13,44,0,7,7,4,24,12,5,3,5,24,38,0,0,10,36,41,0,0,10,0,13,0,0,6,0,95,79.6666666666667
"3159","598035","BBB","2014J","Female","East Midlands Region","Lower Than A Level","30-40%","0-35",0,"60","N","Pass",0,5,0,0,0,0,0,10,3,43,0,0,0,8,6,0,0,0,1,0,0,10,11,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,NA,69.2
"3160","598201","BBB","2014J","Female","Wales","Lower Than A Level","0-10%","0-35",0,"60","N","Pass",15,9,0,42,0,2,0,37,2,0,0,0,2,10,2,44,0,1,2,0,28,67,0,1,0,0,0,2,48,0,10,9,0,35,0,0,0,0,0,NA,59.6
"3161","598202","BBB","2013J","Female","Wales","Lower Than A Level","20-30%","35-55",0,"60","Y","Fail",89,5,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,65
"3162","598230","BBB","2013J","Female","Ireland","A Level or Equivalent","20-30%","35-55",0,"60","N","Pass",11,184,35,10,35,123,45,21,24,11,52,33,5,40,28,45,28,2,31,3,38,71,25,41,5,106,91,6,0,0,37,24,0,27,81,30,18,0,8,88,72.3333333333333
"3163","598243","BBB","2013J","Female","East Midlands Region","A Level or Equivalent","60-70%","0-35",0,"60","N","Pass",0,0,54,333,0,8,180,304,72,0,15,31,0,54,87,11,0,0,15,0,6,6,0,24,0,0,0,1,21,0,20,18,0,0,37,7,0,0,0,100,79.5
"3164","598250","BBB","2014B","Female","East Midlands Region","Lower Than A Level","40-50%","0-35",0,"120","N","Withdrawn",11,34,10,3,12,7,31,9,0,2,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,75.6666666666667
"3165","598252","BBB","2013J","Female","Ireland","Lower Than A Level","0-10%","0-35",0,"120","N","Pass",0,2,22,0,0,0,0,21,0,5,0,0,0,35,0,0,0,0,25,0,0,9,0,29,7,0,0,12,0,40,0,0,0,0,0,0,0,0,0,84,73
"3166","598253","BBB","2013J","Female","Wales","A Level or Equivalent","30-40%","0-35",0,"60","N","Pass",0,0,0,1,0,17,0,0,0,0,0,0,0,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,8,0,0,1,0,80,56.6
"3167","598260","BBB","2013J","Female","Ireland","A Level or Equivalent","20-30%","0-35",0,"120","N","Withdrawn",18,31,12,10,6,0,35,0,0,0,13,8,3,25,2,0,0,0,31,1,0,0,0,21,3,0,0,0,0,13,1,0,0,0,0,0,0,0,0,60,51.25
"3168","598313","BBB","2014B","Male","London Region","A Level or Equivalent","40-50%","35-55",0,"120","N","Withdrawn",5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50
"3169","598351","BBB","2013J","Female","East Anglian Region","Lower Than A Level","50-60%","0-35",0,"120","N","Pass",0,0,0,0,0,0,2,32,0,0,0,0,0,0,29,1,13,29,47,0,6,1,10,63,88,9,2,3,9,23,1,0,0,0,18,0,3,0,0,85,53.4
"3170","598415","BBB","2014B","Female","South Region","Lower Than A Level","30-40%","0-35",0,"120","N","Withdrawn",39,5,13,25,23,12,12,8,0,1,12,17,0,0,29,0,19,0,0,0,16,0,0,0,0,0,2,13,8,0,0,0,0,0,0,0,0,0,0,92,70.2
"3171","598451","BBB","2014B","Male","East Anglian Region","Lower Than A Level","80-90%","35-55",0,"120","N","Withdrawn",0,0,3,0,0,11,52,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,65
"3172","598462","BBB","2013J","Female","South West Region","A Level or Equivalent","60-70%","35-55",0,"120","N","Pass",0,0,79,0,0,0,5,34,0,0,0,0,26,2,3,76,1,33,12,1,4,0,17,108,45,14,18,0,8,46,14,25,0,110,82,0,0,0,0,100,65.5
"3173","598495","BBB","2014B","Female","Scotland","HE Qualification","0-10%","0-35",0,"60","N","Fail",150,148,16,163,37,124,0,27,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,74
"3174","598503","BBB","2013J","Female","Scotland","Lower Than A Level","40-50%","35-55",0,"60","N","Withdrawn",143,8,148,270,63,66,84,28,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,65
"3175","598538","BBB","2013J","Female","Yorkshire Region","Lower Than A Level","30-40%","0-35",0,"60","N","Fail",33,9,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,60
"3176","598562","BBB","2013J","Male","East Anglian Region","Lower Than A Level","0-10%","0-35",0,"60","N","Fail",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30
"3177","598581","BBB","2014J","Female","London Region","A Level or Equivalent","30-40%","0-35",0,"60","N","Pass",38,0,0,28,42,93,66,15,26,11,0,109,0,30,0,0,16,117,0,0,0,1,0,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,NA,45.8
"3178","598614","BBB","2014B","Female","Scotland","A Level or Equivalent","10-20%","0-35",0,"120","N","Pass",5,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,14,0,0,0,0,0,14,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,80,67.3333333333333
"3179","598623","BBB","2013J","Female","South East Region","Lower Than A Level","70-80%","0-35",0,"60","N","Pass",72,52,32,2,51,49,22,4,35,7,23,5,61,42,0,4,0,23,87,8,0,49,35,63,12,23,10,21,17,78,7,7,15,23,19,0,0,3,0,80,67.1666666666667
"3180","598624","BBB","2014B","Female","East Midlands Region","A Level or Equivalent","60-70%","0-35",0,"120","N","Pass",13,18,0,0,5,28,0,0,3,10,0,21,0,0,0,0,23,0,0,0,0,37,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,96,70
"3181","598694","BBB","2014B","Female","West Midlands Region","A Level or Equivalent","90-100%","0-35",0,"120","N","Pass",51,9,25,60,11,22,5,23,50,25,0,14,4,24,2,30,14,5,1,11,1,54,5,0,0,18,0,18,0,18,1,42,1,3,0,0,0,0,0,100,86.6666666666667
"3182","598709","BBB","2013J","Female","Yorkshire Region","A Level or Equivalent","20-30%","0-35",0,"60","N","Pass",230,63,73,54,112,30,47,46,28,12,30,0,32,54,2,21,20,23,12,3,10,1,3,50,30,1,6,6,20,35,1,19,7,26,80,0,8,0,0,72,63
"3183","598760","BBB","2013J","Female","Wales","A Level or Equivalent","50-60%","0-35",0,"90","N","Pass",12,8,15,4,13,16,46,12,18,12,2,0,33,8,0,0,0,16,0,2,0,0,14,35,0,0,0,0,0,25,0,1,0,22,3,0,0,0,0,84,77.2
"3184","598837","BBB","2014J","Female","Wales","Lower Than A Level","60-70%","0-35",0,"60","N","Pass",0,0,3,0,0,55,86,21,0,20,0,0,0,6,0,1,0,58,1,11,23,24,0,130,0,0,53,88,12,0,29,10,0,135,0,0,0,0,0,NA,53.4
"3185","598865","BBB","2013J","Female","South Region","Lower Than A Level","50-60%","0-35",0,"60","N","Pass",1,0,0,0,29,22,33,23,1,0,3,0,2,32,0,23,1,7,0,3,34,9,0,0,0,0,0,0,0,0,3,50,0,10,46,0,0,0,0,80,54.8
"3186","598883","BBB","2013J","Female","East Anglian Region","A Level or Equivalent","40-50%","0-35",0,"120","N","Distinction",45,25,32,16,21,1,20,44,13,17,0,0,1,24,20,39,4,1,4,22,19,2,6,10,8,25,14,0,12,2,0,0,0,57,0,0,0,0,0,100,88.8333333333333
"3187","598907","BBB","2013J","Female","East Midlands Region","A Level or Equivalent","40-50%","0-35",0,"60","N","Pass",79,58,25,74,83,58,81,55,84,65,44,4,66,154,152,63,62,37,64,35,19,11,36,31,49,58,39,0,10,11,18,15,1,0,48,11,18,5,7,84,73.4
"3188","598914","BBB","2013J","Female","South West Region","A Level or Equivalent","70-80%","0-35",0,"120","N","Pass",4,12,6,11,0,33,1,0,0,0,0,0,8,17,3,0,0,0,26,0,0,6,7,41,0,0,1,0,2,16,0,10,2,78,2,0,0,0,0,88,78
"3189","598918","BBB","2014B","Male","Ireland","A Level or Equivalent","40-50%","0-35",0,"60","N","Distinction",97,56,67,53,10,85,99,6,1,0,16,34,22,10,0,0,39,7,0,2,0,41,20,14,0,43,9,45,58,14,38,61,38,8,0,0,0,0,0,92,77.5
"3190","598969","BBB","2013J","Female","North Region","HE Qualification","80-90%","35-55",0,"120","N","Pass",13,15,45,23,121,52,39,48,40,62,29,12,27,21,53,30,40,14,18,11,15,49,31,21,33,18,7,17,23,100,9,35,62,23,111,27,7,16,4,80,82.1666666666667
"3191","598986","BBB","2013J","Female","London Region","Lower Than A Level","0-10%","35-55",0,"60","N","Fail",7,0,2,4,30,20,43,1,2,31,1,0,3,3,2,15,0,4,1,1,0,6,17,18,6,0,1,25,5,49,4,0,1,0,0,0,0,0,0,68,78.1666666666667
"3192","599016","BBB","2013J","Female","London Region","A Level or Equivalent","20-30%","0-35",0,"60","Y","Pass",4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,25,0,0,0,13,0,7,8,9,0,21,0,12,0,0,0,0,0,0,0,0,0,60,NA
"3193","599037","BBB","2013J","Female","South East Region","Lower Than A Level","40-50%","35-55",0,"60","Y","Pass",2,129,51,39,71,86,61,83,16,44,0,0,68,43,33,7,32,14,174,36,7,1,33,128,89,29,19,0,172,164,34,31,27,49,403,28,3,15,0,92,70.8333333333333
"3194","599108","BBB","2014J","Female","Wales","A Level or Equivalent","0-10%","0-35",0,"60","N","Fail",11,11,35,0,23,94,59,0,0,0,0,0,2,0,0,49,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,NA,82
"3195","599132","BBB","2014B","Female","North Western Region","HE Qualification","60-70%","35-55",0,"60","N","Pass",0,105,11,0,1,29,21,0,0,0,17,25,0,1,0,0,13,3,0,0,7,55,0,0,0,0,0,22,0,0,2,0,0,0,0,0,0,0,0,80,77.8
"3196","599207","BBB","2014B","Female","Wales","Lower Than A Level","20-30%","35-55",0,"60","Y","Pass",202,101,143,129,81,188,157,187,68,56,74,24,158,98,0,28,116,43,5,14,0,74,0,10,2,0,0,2,27,106,60,161,26,0,0,0,0,0,0,90,52.2
"3197","599230","BBB","2013J","Female","South West Region","HE Qualification","60-70%","35-55",0,"60","N","Distinction",319,207,126,108,135,77,94,52,71,21,7,0,102,274,84,24,51,35,85,55,37,25,136,80,150,18,30,13,7,78,99,11,0,7,185,29,2,20,10,92,81.5
"3198","599292","BBB","2013J","Female","East Midlands Region","A Level or Equivalent","30-40%","0-35",0,"60","N","Pass",125,47,27,15,34,8,33,48,23,3,0,0,1,43,102,162,83,19,62,20,7,13,3,8,28,8,20,3,0,12,0,13,3,6,163,114,44,36,8,100,68
